runID,NUESP,year,mittel,sd,lo,up,STI,STI_lo,STI_up
2025_siteoccupancy_v1,31086,2009,-0.115,0.1,-0.316,0.085,93.8,83.92,103.75
2025_siteoccupancy_v1,31086,2010,-0.651,0.098,-0.841,-0.46,68.22,59.98,77.03
2025_siteoccupancy_v1,31086,2011,-0.138,0.1,-0.333,0.053,92.66,83.1,102.16
2025_siteoccupancy_v1,31086,2012,-0.678,0.112,-0.9,-0.467,67.02,57.53,76.69
2025_siteoccupancy_v1,31086,2013,0.593,0.136,0.336,0.87,128.19,116.08,140.27
2025_siteoccupancy_v1,31086,2014,-0.864,0.118,-1.091,-0.631,59.02,50.04,69.12
2025_siteoccupancy_v1,31086,2015,-0.544,0.096,-0.729,-0.352,73.1,64.77,82.18
2025_siteoccupancy_v1,31086,2016,-0.357,0.104,-0.559,-0.151,81.94,72.41,92.02
2025_siteoccupancy_v1,31086,2017,-0.343,0.087,-0.515,-0.173,82.62,74.44,90.93
2025_siteoccupancy_v1,31086,2018,0.204,0.086,0.035,0.376,109.64,101.26,118.01
2025_siteoccupancy_v1,31086,2019,-0.492,0.081,-0.647,-0.33,75.52,68.4,83.25
2025_siteoccupancy_v1,31086,2020,0.818,0.102,0.629,1.018,138.1,129.83,146.21
2025_siteoccupancy_v1,31086,2021,-1.083,0.09,-1.262,-0.905,50.34,43.91,57.33
2025_siteoccupancy_v1,31086,2022,0.284,0.079,0.131,0.439,113.56,106.03,121.02
2025_siteoccupancy_v1,31086,2023,-0.146,0.078,-0.299,0.003,92.27,84.75,99.67
2025_siteoccupancy_v1,31070,1990,0.643,0.175,0.319,1.004,71.85,63.48,80.23
2025_siteoccupancy_v1,31070,1991,1.418,0.204,1.053,1.845,88.25,81.27,94.67
2025_siteoccupancy_v1,31070,1992,1.696,0.244,1.269,2.223,92.64,85.57,98.92
2025_siteoccupancy_v1,31070,1993,1.57,0.265,1.086,2.121,90.75,81.96,97.89
2025_siteoccupancy_v1,31070,1994,2.434,0.375,1.787,3.233,100.79,93.9,105.47
2025_siteoccupancy_v1,31070,1995,0.658,0.197,0.283,1.047,72.22,62.52,81.15
2025_siteoccupancy_v1,31070,1996,2.229,0.358,1.609,3.031,98.97,91.35,104.58
2025_siteoccupancy_v1,31070,1997,3.106,0.411,2.403,4.027,104.93,100.53,107.71
2025_siteoccupancy_v1,31070,1998,1.644,0.235,1.222,2.144,91.88,84.68,98.13
2025_siteoccupancy_v1,31070,1999,1.517,0.256,1.048,2.048,89.9,81.17,97.1
2025_siteoccupancy_v1,31070,2000,1.826,0.204,1.449,2.252,94.42,88.78,99.19
2025_siteoccupancy_v1,31070,2001,1.251,0.171,0.928,1.605,85.23,78.57,91.29
2025_siteoccupancy_v1,31070,2002,1.742,0.195,1.385,2.154,93.29,87.68,98.23
2025_siteoccupancy_v1,31070,2003,2.143,0.181,1.797,2.526,98.12,94.04,101.51
2025_siteoccupancy_v1,31070,2004,2.362,0.196,2.001,2.775,100.19,96.57,103.19
2025_siteoccupancy_v1,31070,2005,2.736,0.232,2.345,3.229,102.95,100.04,105.45
2025_siteoccupancy_v1,31070,2006,2.759,0.259,2.297,3.314,103.1,99.61,105.78
2025_siteoccupancy_v1,31070,2007,1.923,0.162,1.621,2.256,95.65,91.53,99.23
2025_siteoccupancy_v1,31070,2008,2.004,0.159,1.712,2.331,96.61,92.86,99.92
2025_siteoccupancy_v1,31070,2009,2.232,0.146,1.957,2.541,99,96.06,101.62
2025_siteoccupancy_v1,31070,2010,2.027,0.14,1.768,2.303,96.87,93.64,99.66
2025_siteoccupancy_v1,31070,2011,2.381,0.163,2.072,2.705,100.35,97.37,102.76
2025_siteoccupancy_v1,31070,2012,2.504,0.182,2.16,2.869,101.34,98.29,103.74
2025_siteoccupancy_v1,31070,2013,1.97,0.175,1.655,2.32,96.21,92.04,99.82
2025_siteoccupancy_v1,31070,2014,1.39,0.129,1.134,1.656,87.77,82.94,92.05
2025_siteoccupancy_v1,31070,2015,1.927,0.137,1.67,2.213,95.7,92.26,98.82
2025_siteoccupancy_v1,31070,2016,1.9,0.143,1.629,2.189,95.36,91.65,98.58
2025_siteoccupancy_v1,31070,2017,0.99,0.086,0.825,1.158,79.93,76.22,83.42
2025_siteoccupancy_v1,31070,2018,2.24,0.139,1.982,2.509,99.08,96.35,101.38
2025_siteoccupancy_v1,31070,2019,1.511,0.099,1.323,1.71,89.81,86.57,92.84
2025_siteoccupancy_v1,31070,2020,1.607,0.098,1.421,1.808,91.32,88.3,94.18
2025_siteoccupancy_v1,31070,2021,1.604,0.105,1.407,1.817,91.27,88.06,94.3
2025_siteoccupancy_v1,31070,2022,1.06,0.074,0.913,1.206,81.42,78.23,84.37
2025_siteoccupancy_v1,31070,2023,1.378,0.091,1.208,1.558,87.56,84.41,90.56
2025_siteoccupancy_v1,31244,1990,-1.213,0.171,-1.556,-0.884,54.47,41.41,69.49
2025_siteoccupancy_v1,31244,1991,-1.141,0.152,-1.44,-0.837,57.56,45.53,71.82
2025_siteoccupancy_v1,31244,1992,-0.808,0.165,-1.14,-0.5,73.29,57.6,89.74
2025_siteoccupancy_v1,31244,1993,-0.035,0.182,-0.383,0.334,116.77,96.36,138.51
2025_siteoccupancy_v1,31244,1994,0.192,0.201,-0.193,0.584,130.22,107.41,152.6
2025_siteoccupancy_v1,31244,1995,-0.168,0.185,-0.52,0.202,108.89,88.63,130.81
2025_siteoccupancy_v1,31244,1996,-0.315,0.161,-0.624,0.013,100.28,82.93,119.62
2025_siteoccupancy_v1,31244,1997,0.272,0.17,-0.054,0.611,134.91,115.64,154.07
2025_siteoccupancy_v1,31244,1998,-0.344,0.165,-0.663,-0.009,98.61,80.83,118.31
2025_siteoccupancy_v1,31244,1999,-0.556,0.184,-0.9,-0.192,86.63,68.71,107.47
2025_siteoccupancy_v1,31244,2000,-0.822,0.131,-1.073,-0.557,72.58,60.57,86.58
2025_siteoccupancy_v1,31244,2001,-0.575,0.135,-0.838,-0.316,85.59,71.77,100.22
2025_siteoccupancy_v1,31244,2002,-0.451,0.11,-0.664,-0.24,92.49,80.78,104.65
2025_siteoccupancy_v1,31244,2003,-0.309,0.106,-0.515,-0.101,100.63,88.9,112.85
2025_siteoccupancy_v1,31244,2004,-0.298,0.104,-0.505,-0.105,101.27,89.46,112.61
2025_siteoccupancy_v1,31244,2005,-0.514,0.096,-0.695,-0.325,88.96,79.13,99.7
2025_siteoccupancy_v1,31244,2006,0.081,0.108,-0.122,0.297,123.66,111.61,136.37
2025_siteoccupancy_v1,31244,2007,-0.577,0.103,-0.773,-0.383,85.48,75.07,96.36
2025_siteoccupancy_v1,31244,2008,-0.655,0.101,-0.85,-0.457,81.26,71.17,92.15
2025_siteoccupancy_v1,31244,2009,-0.423,0.08,-0.585,-0.263,94.08,85.04,103.31
2025_siteoccupancy_v1,31244,2010,-0.504,0.08,-0.657,-0.346,89.52,81.15,98.49
2025_siteoccupancy_v1,31244,2011,-0.914,0.081,-1.071,-0.752,68.02,60.66,76.15
2025_siteoccupancy_v1,31244,2012,-1.179,0.095,-1.371,-0.995,55.91,48.12,64.16
2025_siteoccupancy_v1,31244,2013,-0.235,0.091,-0.416,-0.062,104.95,94.48,115.17
2025_siteoccupancy_v1,31244,2014,-0.61,0.092,-0.793,-0.428,83.68,74.05,93.8
2025_siteoccupancy_v1,31244,2015,-1.233,0.091,-1.402,-1.048,53.64,46.94,61.71
2025_siteoccupancy_v1,31244,2016,-0.836,0.079,-0.991,-0.681,71.87,64.35,79.88
2025_siteoccupancy_v1,31244,2017,-0.506,0.062,-0.628,-0.39,89.41,82.71,95.96
2025_siteoccupancy_v1,31244,2018,-0.298,0.058,-0.413,-0.186,101.27,94.65,107.83
2025_siteoccupancy_v1,31244,2019,-0.538,0.061,-0.657,-0.418,87.63,81.15,94.36
2025_siteoccupancy_v1,31244,2020,-0.784,0.06,-0.9,-0.666,74.51,68.71,80.67
2025_siteoccupancy_v1,31244,2021,-0.759,0.063,-0.88,-0.634,75.79,69.69,82.39
2025_siteoccupancy_v1,31244,2022,-0.777,0.059,-0.889,-0.667,74.87,69.24,80.62
2025_siteoccupancy_v1,31244,2023,-0.696,0.054,-0.798,-0.589,79.08,73.79,84.83
2025_siteoccupancy_v1,31117,1990,-2.328,0.226,-2.818,-1.919,92.47,58.67,133.22
2025_siteoccupancy_v1,31117,1991,-2.607,0.263,-3.179,-2.146,71.51,41.6,109
2025_siteoccupancy_v1,31117,1992,-2.488,0.247,-3.018,-2.035,79.85,48.53,120.32
2025_siteoccupancy_v1,31117,1993,-2.327,0.243,-2.814,-1.888,92.56,58.89,136.86
2025_siteoccupancy_v1,31117,1994,-1.977,0.232,-2.431,-1.486,126.63,84.15,192.09
2025_siteoccupancy_v1,31117,1995,-2.008,0.234,-2.458,-1.551,123.22,82.09,182.12
2025_siteoccupancy_v1,31117,1996,-2.062,0.218,-2.485,-1.624,117.47,80.07,171.41
2025_siteoccupancy_v1,31117,1997,-1.941,0.182,-2.299,-1.582,130.69,94.95,177.51
2025_siteoccupancy_v1,31117,1998,-2.618,0.26,-3.172,-2.164,70.78,41.88,107.26
2025_siteoccupancy_v1,31117,1999,-2.483,0.271,-3.048,-2.003,80.22,47.16,123.76
2025_siteoccupancy_v1,31117,2000,-2.381,0.212,-2.818,-1.989,88.1,58.67,125.3
2025_siteoccupancy_v1,31117,2001,-2.352,0.209,-2.791,-1.971,90.47,60.18,127.3
2025_siteoccupancy_v1,31117,2002,-1.866,0.167,-2.186,-1.537,139.5,105.16,184.23
2025_siteoccupancy_v1,31117,2003,-2.418,0.167,-2.752,-2.103,85.17,62.43,113.27
2025_siteoccupancy_v1,31117,2004,-2.227,0.154,-2.556,-1.931,101.34,74.98,131.83
2025_siteoccupancy_v1,31117,2005,-2.023,0.143,-2.308,-1.742,121.6,94.17,155.17
2025_siteoccupancy_v1,31117,2006,-2.281,0.162,-2.609,-1.968,96.51,71.37,127.63
2025_siteoccupancy_v1,31117,2007,-2.294,0.158,-2.617,-1.989,95.38,70.84,125.3
2025_siteoccupancy_v1,31117,2008,-2.165,0.143,-2.461,-1.895,107.16,81.86,136.03
2025_siteoccupancy_v1,31117,2009,-2.081,0.118,-2.32,-1.853,115.51,93.15,141.08
2025_siteoccupancy_v1,31117,2010,-1.932,0.11,-2.141,-1.714,131.72,109.49,158.91
2025_siteoccupancy_v1,31117,2011,-2.145,0.118,-2.382,-1.916,109.1,88.02,133.57
2025_siteoccupancy_v1,31117,2012,-2.274,0.136,-2.544,-2.013,97.13,75.82,122.68
2025_siteoccupancy_v1,31117,2013,-2.109,0.142,-2.393,-1.829,112.66,87.14,144.03
2025_siteoccupancy_v1,31117,2014,-2.21,0.139,-2.491,-1.944,102.91,79.63,130.34
2025_siteoccupancy_v1,31117,2015,-2.198,0.122,-2.453,-1.965,104.03,82.47,127.97
2025_siteoccupancy_v1,31117,2016,-1.629,0.118,-1.858,-1.398,170.69,140.47,206.26
2025_siteoccupancy_v1,31117,2017,-2.256,0.115,-2.48,-2.029,98.72,80.44,120.96
2025_siteoccupancy_v1,31117,2018,-1.99,0.102,-2.206,-1.789,125.19,103.28,149.07
2025_siteoccupancy_v1,31117,2019,-1.836,0.099,-2.025,-1.635,143.17,121.39,169.84
2025_siteoccupancy_v1,31117,2020,-2.352,0.114,-2.574,-2.141,90.47,73.74,109.49
2025_siteoccupancy_v1,31117,2021,-2.06,0.104,-2.259,-1.865,117.68,98.45,139.62
2025_siteoccupancy_v1,31117,2022,-2.205,0.102,-2.407,-2.009,103.38,86.03,123.11
2025_siteoccupancy_v1,31117,2023,-2.325,0.104,-2.536,-2.122,92.73,76.38,111.36
2025_siteoccupancy_v1,31245,1990,0.384,0.182,0.028,0.75,96.29,82.07,109.94
2025_siteoccupancy_v1,31245,1991,-0.694,0.144,-0.977,-0.41,53.93,44.27,64.58
2025_siteoccupancy_v1,31245,1992,-0.162,0.172,-0.491,0.179,74.4,61.46,88.16
2025_siteoccupancy_v1,31245,1993,0.91,0.237,0.491,1.392,115.42,100.42,129.65
2025_siteoccupancy_v1,31245,1994,0.791,0.258,0.329,1.322,111.38,94.14,127.81
2025_siteoccupancy_v1,31245,1995,-0.394,0.204,-0.784,0.009,65.2,50.74,81.3
2025_siteoccupancy_v1,31245,1996,-0.493,0.175,-0.835,-0.133,61.38,48.98,75.56
2025_siteoccupancy_v1,31245,1997,0.297,0.169,-0.029,0.626,92.87,79.77,105.48
2025_siteoccupancy_v1,31245,1998,1.298,0.24,0.854,1.805,127.16,113.54,139.01
2025_siteoccupancy_v1,31245,1999,0.755,0.232,0.322,1.238,110.12,93.86,125.49
2025_siteoccupancy_v1,31245,2000,0.562,0.159,0.253,0.874,103.1,91.12,114.22
2025_siteoccupancy_v1,31245,2001,0.61,0.159,0.316,0.933,104.89,93.62,116.18
2025_siteoccupancy_v1,31245,2002,0.719,0.144,0.449,1.009,108.85,98.81,118.63
2025_siteoccupancy_v1,31245,2003,0.77,0.121,0.53,1.006,110.65,101.9,118.53
2025_siteoccupancy_v1,31245,2004,0.759,0.121,0.532,1,110.26,101.98,118.34
2025_siteoccupancy_v1,31245,2005,0.184,0.1,-0.002,0.387,88.36,80.86,96.41
2025_siteoccupancy_v1,31245,2006,-0.132,0.107,-0.342,0.079,75.61,67.23,84.13
2025_siteoccupancy_v1,31245,2007,0.901,0.122,0.67,1.151,115.12,107.08,122.98
2025_siteoccupancy_v1,31245,2008,0.894,0.115,0.671,1.128,114.89,107.12,122.29
2025_siteoccupancy_v1,31245,2009,1.078,0.101,0.889,1.288,120.78,114.72,126.88
2025_siteoccupancy_v1,31245,2010,0.197,0.085,0.036,0.359,88.89,82.4,95.31
2025_siteoccupancy_v1,31245,2011,0.656,0.088,0.492,0.83,106.57,100.46,112.73
2025_siteoccupancy_v1,31245,2012,0.84,0.107,0.637,1.057,113.07,105.88,120.13
2025_siteoccupancy_v1,31245,2013,0.504,0.102,0.312,0.705,100.92,93.46,108.34
2025_siteoccupancy_v1,31245,2014,0.532,0.099,0.344,0.726,101.98,94.73,109.09
2025_siteoccupancy_v1,31245,2015,0.353,0.085,0.188,0.523,95.08,88.53,101.64
2025_siteoccupancy_v1,31245,2016,-0.224,0.072,-0.368,-0.089,71.91,66.21,77.34
2025_siteoccupancy_v1,31245,2017,-0.131,0.066,-0.257,-0.004,75.65,70.6,80.78
2025_siteoccupancy_v1,31245,2018,-0.209,0.059,-0.326,-0.099,72.51,67.86,76.94
2025_siteoccupancy_v1,31245,2019,-0.281,0.064,-0.405,-0.16,69.64,64.77,74.48
2025_siteoccupancy_v1,31245,2020,0.658,0.069,0.525,0.796,106.65,101.71,111.55
2025_siteoccupancy_v1,31245,2021,0.219,0.064,0.092,0.349,89.77,84.66,94.92
2025_siteoccupancy_v1,31245,2022,0.609,0.062,0.483,0.728,104.85,100.11,109.17
2025_siteoccupancy_v1,31245,2023,0.49,0.062,0.367,0.616,100.38,95.63,105.11
2025_siteoccupancy_v1,31204,1990,-5.304,0.518,-6.343,-4.304,120.65,42.83,325.21
2025_siteoccupancy_v1,31204,1991,-5.633,0.51,-6.705,-4.702,86.95,29.83,219.39
2025_siteoccupancy_v1,31204,1992,-4.704,0.482,-5.607,-3.767,218.95,89.23,551.16
2025_siteoccupancy_v1,31204,1993,-5.461,0.553,-6.595,-4.438,103.2,33.3,284.9
2025_siteoccupancy_v1,31204,1994,-5.166,0.513,-6.176,-4.143,138.41,50.59,381.13
2025_siteoccupancy_v1,31204,1995,-5.732,0.598,-7.064,-4.678,78.78,20.84,224.67
2025_siteoccupancy_v1,31204,1996,-5.786,0.561,-7.028,-4.821,74.65,21.61,194.97
2025_siteoccupancy_v1,31204,1997,-5.799,0.605,-7.183,-4.748,73.69,18.51,209.61
2025_siteoccupancy_v1,31204,1998,-5.809,0.59,-7.103,-4.803,72.96,20.05,198.48
2025_siteoccupancy_v1,31204,1999,-5.754,0.608,-7.131,-4.708,77.07,19.49,218.09
2025_siteoccupancy_v1,31204,2000,-5.915,0.577,-7.266,-4.97,65.64,17.03,168.17
2025_siteoccupancy_v1,31204,2001,-4.855,0.458,-5.71,-3.96,188.51,80.53,456.23
2025_siteoccupancy_v1,31204,2002,-5.775,0.523,-6.954,-4.854,75.47,23.26,188.69
2025_siteoccupancy_v1,31204,2003,-6.014,0.565,-7.253,-5.052,59.47,17.26,155.01
2025_siteoccupancy_v1,31204,2004,-5.576,0.458,-6.53,-4.722,92.03,35.53,215.08
2025_siteoccupancy_v1,31204,2005,-5.079,0.406,-5.891,-4.249,150.91,67.23,343.34
2025_siteoccupancy_v1,31204,2006,-5.978,0.593,-7.44,-5.037,61.64,14.31,157.34
2025_siteoccupancy_v1,31204,2007,-5.184,0.428,-6.03,-4.417,135.95,58.53,290.87
2025_siteoccupancy_v1,31204,2008,-5.281,0.425,-6.143,-4.481,123.45,52.29,273.04
2025_siteoccupancy_v1,31204,2009,-5.462,0.385,-6.266,-4.73,103.09,46.25,213.38
2025_siteoccupancy_v1,31204,2010,-5.96,0.493,-7.009,-5.122,62.76,22.02,144.6
2025_siteoccupancy_v1,31204,2011,-5.814,0.464,-6.761,-4.999,72.6,28.21,163.39
2025_siteoccupancy_v1,31204,2012,-5.524,0.418,-6.41,-4.774,96.92,40.05,204.28
2025_siteoccupancy_v1,31204,2013,-5.152,0.392,-5.935,-4.385,140.35,64.34,300.21
2025_siteoccupancy_v1,31204,2014,-5.49,0.393,-6.354,-4.759,100.26,42.36,207.34
2025_siteoccupancy_v1,31204,2015,-5.92,0.489,-7.034,-5.085,65.31,21.48,150.01
2025_siteoccupancy_v1,31204,2016,-6.025,0.5,-7.135,-5.207,58.82,19.42,132.88
2025_siteoccupancy_v1,31204,2017,-5.817,0.41,-6.694,-5.098,72.38,30.16,148.09
2025_siteoccupancy_v1,31204,2018,-5.619,0.354,-6.36,-4.979,88.17,42.1,166.67
2025_siteoccupancy_v1,31204,2019,-5.075,0.304,-5.716,-4.508,151.51,80.05,265.85
2025_siteoccupancy_v1,31204,2020,-5.584,0.335,-6.28,-4.978,91.3,45.6,166.84
2025_siteoccupancy_v1,31204,2021,-6.038,0.451,-7.078,-5.306,58.06,20.55,120.41
2025_siteoccupancy_v1,31204,2022,-5.451,0.3,-6.085,-4.894,104.23,55.4,181.35
2025_siteoccupancy_v1,31204,2023,-4.837,0.246,-5.313,-4.371,191.9,119.58,304.39
2025_siteoccupancy_v1,31098,1990,-4.577,0.509,-5.668,-3.688,47.14,15.94,113.03
2025_siteoccupancy_v1,31098,1991,-4.549,0.523,-5.69,-3.642,48.46,15.6,118.21
2025_siteoccupancy_v1,31098,1992,-4.461,0.541,-5.634,-3.498,52.87,16.49,135.99
2025_siteoccupancy_v1,31098,1993,-4.352,0.53,-5.468,-3.404,58.88,19.46,148.96
2025_siteoccupancy_v1,31098,1994,-4.577,0.616,-5.964,-3.533,47.14,11.87,131.44
2025_siteoccupancy_v1,31098,1995,-4.24,0.543,-5.395,-3.263,65.76,20.92,170.68
2025_siteoccupancy_v1,31098,1996,-4.673,0.589,-5.955,-3.627,42.86,11.97,119.95
2025_siteoccupancy_v1,31098,1997,-4.84,0.569,-6.093,-3.899,36.32,10.43,91.95
2025_siteoccupancy_v1,31098,1998,-4.784,0.577,-6.095,-3.815,38.4,10.41,99.84
2025_siteoccupancy_v1,31098,1999,-4.615,0.593,-5.901,-3.602,45.4,12.64,122.91
2025_siteoccupancy_v1,31098,2000,-4.654,0.501,-5.719,-3.735,43.68,15.15,107.96
2025_siteoccupancy_v1,31098,2001,-3.229,0.317,-3.836,-2.634,176.36,97.81,310.14
2025_siteoccupancy_v1,31098,2002,-3.922,0.332,-4.608,-3.293,89.9,45.72,165.82
2025_siteoccupancy_v1,31098,2003,-3.825,0.298,-4.442,-3.265,98.87,53.87,170.35
2025_siteoccupancy_v1,31098,2004,-4.777,0.472,-5.844,-3.956,38.67,13.38,86.96
2025_siteoccupancy_v1,31098,2005,-3.605,0.272,-4.171,-3.1,122.55,70.39,199.6
2025_siteoccupancy_v1,31098,2006,-3.661,0.286,-4.251,-3.129,116.04,65.05,194.13
2025_siteoccupancy_v1,31098,2007,-3.594,0.277,-4.139,-3.069,123.87,72.64,205.6
2025_siteoccupancy_v1,31098,2008,-3.553,0.262,-4.092,-3.058,128.91,76.08,207.77
2025_siteoccupancy_v1,31098,2009,-4.391,0.3,-5.026,-3.855,56.66,30.2,96.01
2025_siteoccupancy_v1,31098,2010,-4.396,0.281,-4.948,-3.861,56.38,32.63,95.44
2025_siteoccupancy_v1,31098,2011,-3.697,0.218,-4.141,-3.291,112.04,72.5,166.14
2025_siteoccupancy_v1,31098,2012,-3.454,0.222,-3.919,-3.042,141.91,90.17,210.97
2025_siteoccupancy_v1,31098,2013,-3.362,0.239,-3.856,-2.915,155.13,95.91,238.07
2025_siteoccupancy_v1,31098,2014,-3.599,0.246,-4.087,-3.146,123.27,76.46,190.99
2025_siteoccupancy_v1,31098,2015,-3.608,0.229,-4.069,-3.192,122.19,77.82,182.74
2025_siteoccupancy_v1,31098,2016,-3.274,0.211,-3.689,-2.875,168.88,112.92,247.27
2025_siteoccupancy_v1,31098,2017,-3.563,0.199,-3.954,-3.205,127.66,87.13,180.48
2025_siteoccupancy_v1,31098,2018,-3.414,0.165,-3.742,-3.101,147.52,107.22,199.4
2025_siteoccupancy_v1,31098,2019,-3.763,0.201,-4.18,-3.38,105.05,69.77,152.46
2025_siteoccupancy_v1,31098,2020,-3.663,0.182,-4.035,-3.32,115.82,80.47,161.55
2025_siteoccupancy_v1,31098,2021,-3.043,0.158,-3.346,-2.744,210.77,157.55,279.79
2025_siteoccupancy_v1,31098,2022,-4.264,0.227,-4.712,-3.838,64.22,41.24,97.62
2025_siteoccupancy_v1,31098,2023,-4.361,0.254,-4.871,-3.884,58.36,35.22,93.32
2025_siteoccupancy_v1,31246,1990,-1.588,0.203,-2.002,-1.191,131.45,92.19,180.58
2025_siteoccupancy_v1,31246,1991,-2.428,0.228,-2.893,-2.002,62.8,40.68,92.19
2025_siteoccupancy_v1,31246,1992,-2.886,0.306,-3.546,-2.353,40.95,21.72,67.27
2025_siteoccupancy_v1,31246,1993,-2.799,0.348,-3.546,-2.168,44.45,21.72,79.54
2025_siteoccupancy_v1,31246,1994,-2.035,0.279,-2.589,-1.464,89.54,54.12,145.54
2025_siteoccupancy_v1,31246,1995,-2.766,0.346,-3.46,-2.15,45.86,23.61,80.83
2025_siteoccupancy_v1,31246,1996,-2.572,0.278,-3.154,-2.052,54.98,31.71,88.21
2025_siteoccupancy_v1,31246,1997,-2.866,0.311,-3.513,-2.307,41.73,22.43,70.15
2025_siteoccupancy_v1,31246,1998,-2.582,0.275,-3.168,-2.07,54.47,31.29,86.81
2025_siteoccupancy_v1,31246,1999,-1.99,0.259,-2.487,-1.49,93.17,59.48,142.5
2025_siteoccupancy_v1,31246,2000,-2.748,0.237,-3.233,-2.291,46.64,29.4,71.18
2025_siteoccupancy_v1,31246,2001,-2.288,0.212,-2.71,-1.879,71.37,48.33,102.66
2025_siteoccupancy_v1,31246,2002,-3.142,0.273,-3.679,-2.632,32.08,19.08,51.99
2025_siteoccupancy_v1,31246,2003,-2.317,0.173,-2.658,-1.989,69.52,50.74,93.25
2025_siteoccupancy_v1,31246,2004,-1.66,0.141,-1.945,-1.381,123.78,96.92,155.61
2025_siteoccupancy_v1,31246,2005,-1.808,0.144,-2.098,-1.539,109.15,84.67,136.89
2025_siteoccupancy_v1,31246,2006,-1.72,0.147,-2.019,-1.428,117.66,90.82,149.85
2025_siteoccupancy_v1,31246,2007,-2.163,0.161,-2.489,-1.864,79.9,59.37,104
2025_siteoccupancy_v1,31246,2008,-1.964,0.146,-2.249,-1.678,95.32,73.94,121.92
2025_siteoccupancy_v1,31246,2009,-2.143,0.127,-2.403,-1.904,81.34,64.26,100.45
2025_siteoccupancy_v1,31246,2010,-1.891,0.124,-2.142,-1.637,101.59,81.41,126.19
2025_siteoccupancy_v1,31246,2011,-2.427,0.142,-2.721,-2.167,62.86,47.84,79.61
2025_siteoccupancy_v1,31246,2012,-2.516,0.153,-2.826,-2.226,57.91,43.34,75.49
2025_siteoccupancy_v1,31246,2013,-1.88,0.137,-2.153,-1.615,102.57,80.61,128.53
2025_siteoccupancy_v1,31246,2014,-1.869,0.135,-2.128,-1.605,103.55,82.44,129.61
2025_siteoccupancy_v1,31246,2015,-2.581,0.159,-2.901,-2.276,54.52,40.37,72.15
2025_siteoccupancy_v1,31246,2016,-2.303,0.127,-2.551,-2.064,70.41,56.06,87.27
2025_siteoccupancy_v1,31246,2017,-2.152,0.107,-2.365,-1.951,80.69,66.54,96.41
2025_siteoccupancy_v1,31246,2018,-1.972,0.099,-2.175,-1.774,94.66,79.04,112.38
2025_siteoccupancy_v1,31246,2019,-1.839,0.094,-2.022,-1.657,106.27,90.58,124.09
2025_siteoccupancy_v1,31246,2020,-2.305,0.1,-2.505,-2.109,70.28,58.5,83.85
2025_siteoccupancy_v1,31246,2021,-2.31,0.109,-2.527,-2.1,69.96,57.32,84.52
2025_siteoccupancy_v1,31246,2022,-2.518,0.103,-2.715,-2.313,57.8,48.11,69.77
2025_siteoccupancy_v1,31246,2023,-2.124,0.095,-2.317,-1.942,82.73,69.52,97.18
2025_siteoccupancy_v1,31205,1990,-2.405,0.202,-2.826,-2.011,66.67,45.04,95.06
2025_siteoccupancy_v1,31205,1991,-2.468,0.194,-2.877,-2.105,62.91,42.92,87.46
2025_siteoccupancy_v1,31205,1992,-2.274,0.203,-2.698,-1.89,75.13,50.8,105.68
2025_siteoccupancy_v1,31205,1993,-2.558,0.246,-3.058,-2.097,57.89,36.13,88.08
2025_siteoccupancy_v1,31205,1994,-2.461,0.246,-2.962,-1.988,63.32,39.6,97.01
2025_siteoccupancy_v1,31205,1995,-1.764,0.221,-2.19,-1.307,117.8,81.05,171.51
2025_siteoccupancy_v1,31205,1996,-2.217,0.209,-2.628,-1.814,79.1,54.24,112.86
2025_siteoccupancy_v1,31205,1997,-1.681,0.174,-2.024,-1.348,126.39,93.98,166.04
2025_siteoccupancy_v1,31205,1998,-1.994,0.197,-2.381,-1.603,96.49,68.15,134.93
2025_siteoccupancy_v1,31205,1999,-1.944,0.213,-2.379,-1.536,100.82,68.27,142.62
2025_siteoccupancy_v1,31205,2000,-2.352,0.177,-2.699,-2.016,69.98,50.76,94.64
2025_siteoccupancy_v1,31205,2001,-2.244,0.18,-2.599,-1.892,77.2,55.72,105.5
2025_siteoccupancy_v1,31205,2002,-2.064,0.141,-2.353,-1.785,90.71,69.92,115.7
2025_siteoccupancy_v1,31205,2003,-2.343,0.147,-2.633,-2.056,70.56,53.99,91.35
2025_siteoccupancy_v1,31205,2004,-1.708,0.123,-1.969,-1.479,123.54,98.64,149.43
2025_siteoccupancy_v1,31205,2005,-2.128,0.14,-2.413,-1.854,85.68,66.18,109.03
2025_siteoccupancy_v1,31205,2006,-1.906,0.137,-2.182,-1.641,104.22,81.63,130.71
2025_siteoccupancy_v1,31205,2007,-1.782,0.129,-2.037,-1.531,116,92.9,143.21
2025_siteoccupancy_v1,31205,2008,-2.175,0.134,-2.441,-1.917,82.15,64.5,103.23
2025_siteoccupancy_v1,31205,2009,-2.234,0.116,-2.46,-2.014,77.9,63.38,94.81
2025_siteoccupancy_v1,31205,2010,-2.361,0.126,-2.618,-2.129,69.41,54.75,85.6
2025_siteoccupancy_v1,31205,2011,-2.294,0.119,-2.532,-2.061,73.78,59.3,90.95
2025_siteoccupancy_v1,31205,2012,-2.156,0.121,-2.394,-1.924,83.56,67.34,102.6
2025_siteoccupancy_v1,31205,2013,-2.098,0.127,-2.361,-1.851,88,69.41,109.31
2025_siteoccupancy_v1,31205,2014,-2.227,0.13,-2.487,-1.984,78.39,61.82,97.35
